735898,2014,10,26,1,,,0,2.19268,2.98656255,7.30665539,NA,4.16706,NA,NA
735899,2014,10,27,1,,,0,0.4,0.6,1,NA,0.6,NA,NA
735900,2014,10,28,0,,,0,0,0,0,NA,0,NA,NA
735901,2014,10,29,0,,,0,0,0,0,NA,0,NA,NA
735902,2014,10,30,0,,,0,0,0,0,NA,0,NA,NA
735903,2014,10,31,0,,,0,0,0,0,NA,0,NA,NA
735904,2014,11,1,0,,,0,0.39268,0.4,0.4,NA,0,0,NA
735905,2014,11,2,0,,,0,0,0,0,NA,0,0,NA
735906,2014,11,3,0,,,0,0.2,0.4,0,NA,0.2,0,NA
735907,2014,11,4,1,,,0,9.88647833,8.49343148,7.32409338,NA,6.53412,0,NA
735908,2014,11,5,1,Solapamento,Vila Nogueira,11.9,4.36706,4.75193132,3.17804,NA,4.6,0,NA
735909,2014,11,6,1,,,1.8,0.6,0.4,1.2,NA,0.8,0.6,NA
735910,2014,11,7,1,,,0,4.13748586,2.95956768,0,NA,0,0,NA
735911,2014,11,8,1,,,11.4,6.10118,5.9085,5.51216,NA,5.78536,10.44262,NA
735912,2014,11,9,1,,,0.5,0.98902,0.59268,1.97657747,NA,1.59268,31.9804,NA
735913,2014,11,10,1,,,0,0,0,0,NA,0,24.99268,NA
735914,2014,11,11,1,,,0,0,0,0,NA,0,10.2,NA
735915,2014,11,12,1,,,0,0,0,0,NA,0,2.6,NA
735916,2014,11,13,1,,,0,12.2148071,24.0784178,14.1635996,NA,9.71948,0,NA
735917,2014,11,14,1,,,18.8,6.14233494,6.33779879,7.92314,NA,8,NA,NA
735918,2014,11,15,1,,,1.2,2.17804,1.6,0.4,NA,1.6,NA,NA
735919,2014,11,16,0,,,0,0,0,0,NA,0.2,NA,NA
735920,2014,11,17,0,,,0,0,0,0,NA,0,NA,NA
735921,2014,11,18,0,,,0,0,0,0,NA,0,NA,NA
735922,2014,11,19,0,,,0,0,0,0,NA,0,NA,NA
735923,2014,11,20,0,,,0,0,0,0,NA,0,NA,NA
735924,2014,11,21,0,,,0,0,0,0,NA,0,NA,NA
735925,2014,11,22,0,,,0,0,0,0.2,NA,0,NA,NA
735926,2014,11,23,1,,,0,0.2,0.6,4.14613653,NA,1,NA,NA
735927,2014,11,24,0,,,0,0,0,0.4,NA,0.2,NA,NA
735928,2014,11,25,1,,,0,48.1891194,37.3393464,44.9484019,NA,12.37308,NA,NA
735929,2014,11,26,1,,,97.5,45.6868275,46.9444805,30.3232321,NA,33.15112,NA,NA
735930,2014,11,27,1,,,18,2.37267935,3.95098029,0.6,NA,19.8,NA,NA
735931,2014,11,28,1,,,0,0.6,0.8,1.4,NA,13,NA,NA
